,Name,Price,Team 1,Position,Round,Team 2,Date,Score,id,pl_pos_id,is_selected
325,Jarrod Harbrow,428000,Suns,DE,13,Dockers,Sat 12 Jun 12:00pm,60.81818181818182,R:13_P:Jarrod Harbrow,R:13_P:Jarrod Harbrow_DE,1
326,Jarrod Harbrow,428000,Suns,DE,15,Kangaroos,Sat 26 Jun 12:00pm,58.18181818181818,R:15_P:Jarrod Harbrow,R:15_P:Jarrod Harbrow_DE,1
327,Jarrod Harbrow,428000,Suns,DE,17,Giants,Sat 10 Jul 12:00pm,52.63636363636363,R:17_P:Jarrod Harbrow,R:17_P:Jarrod Harbrow_DE,1
328,Jarrod Harbrow,428000,Suns,DE,20,Lions,Sat 31 Jul 12:00pm,75.36363636363636,R:20_P:Jarrod Harbrow,R:20_P:Jarrod Harbrow_DE,1
329,Jarrod Harbrow,428000,Suns,DE,21,Blues,Sat 7 Aug 12:00pm,45.18181818181818,R:21_P:Jarrod Harbrow,R:21_P:Jarrod Harbrow_DE,1
330,Jarrod Harbrow,428000,Suns,DE,23,Swans,Sat 21 Aug 12:00pm,68.0909090909091,R:23_P:Jarrod Harbrow,R:23_P:Jarrod Harbrow_DE,1
331,Connor Budarick,357000,Suns,DE,2,Kangaroos,Sat 27 Mar 7:10pm,41.0,R:2_P:Connor Budarick,R:2_P:Connor Budarick_DE,1
332,Connor Budarick,357000,Suns,DE,1,Eagles,Sun 21 Mar 3:10pm,63.0,R:1_P:Connor Budarick,R:1_P:Connor Budarick_DE,1
333,Connor Budarick,357000,Suns,DE,3,Crows,Fri 2 Apr 7:20pm,69.0,R:3_P:Connor Budarick,R:3_P:Connor Budarick_DE,1
334,Jack Riewoldt,469000,Tigers,FO,1,Blues,Thu 18 Mar 7:25pm,67.41666666666667,R:1_P:Jack Riewoldt,R:1_P:Jack Riewoldt_FO,1
335,Jack Riewoldt,469000,Tigers,FO,3,Swans,Sat 3 Apr 1:45pm,77.0,R:3_P:Jack Riewoldt,R:3_P:Jack Riewoldt_FO,1
336,Jack Riewoldt,469000,Tigers,FO,7,Bulldogs,Sat 1 May 12:00pm,72.0909090909091,R:7_P:Jack Riewoldt,R:7_P:Jack Riewoldt_FO,1
337,Jack Riewoldt,469000,Tigers,FO,8,Cats,Sat 8 May 12:00pm,69.13636363636364,R:8_P:Jack Riewoldt,R:8_P:Jack Riewoldt_FO,1
338,Jack Riewoldt,469000,Tigers,FO,9,Giants,Sat 15 May 12:00pm,62.81818181818182,R:9_P:Jack Riewoldt,R:9_P:Jack Riewoldt_FO,1
339,Jack Riewoldt,469000,Tigers,FO,11,Crows,Sat 29 May 12:00pm,62.81818181818182,R:11_P:Jack Riewoldt,R:11_P:Jack Riewoldt_FO,1
340,Jack Riewoldt,469000,Tigers,FO,15,Saints,Sat 26 Jun 12:00pm,66.5,R:15_P:Jack Riewoldt,R:15_P:Jack Riewoldt_FO,1
341,Jack Riewoldt,469000,Tigers,FO,17,Magpies,Sat 10 Jul 12:00pm,57.90909090909091,R:17_P:Jack Riewoldt,R:17_P:Jack Riewoldt_FO,1
342,Jack Riewoldt,469000,Tigers,FO,18,Lions,Sat 17 Jul 12:00pm,70.04545454545455,R:18_P:Jack Riewoldt,R:18_P:Jack Riewoldt_FO,1
343,Jack Riewoldt,469000,Tigers,FO,21,Kangaroos,Sat 7 Aug 12:00pm,72.0,R:21_P:Jack Riewoldt,R:21_P:Jack Riewoldt_FO,1
344,Jack Riewoldt,469000,Tigers,FO,23,Hawks,Sat 21 Aug 12:00pm,69.63636363636364,R:23_P:Jack Riewoldt,R:23_P:Jack Riewoldt_FO,1
345,Jack Riewoldt,469000,Tigers,FO,2,Hawks,Sun 28 Mar 1:10pm,69.63636363636364,R:2_P:Jack Riewoldt,R:2_P:Jack Riewoldt_FO,1
346,Jack Riewoldt,469000,Tigers,FO,4,Power,Fri 9 Apr 7:20pm,54.45454545454545,R:4_P:Jack Riewoldt,R:4_P:Jack Riewoldt_FO,1
347,Jack Riewoldt,469000,Tigers,FO,5,Saints,Thu 15 Apr 7:20pm,66.5,R:5_P:Jack Riewoldt,R:5_P:Jack Riewoldt_FO,1
348,Jack Riewoldt,469000,Tigers,FO,6,Demons,Sat 24 Apr 7:25pm,72.18181818181819,R:6_P:Jack Riewoldt,R:6_P:Jack Riewoldt_FO,1
349,Jack Riewoldt,469000,Tigers,FO,10,Lions,Sat 22 May 12:00pm,70.04545454545455,R:10_P:Jack Riewoldt,R:10_P:Jack Riewoldt_FO,1
350,Jack Riewoldt,469000,Tigers,FO,12,Bombers,Sat 5 Jun 12:00pm,56.0,R:12_P:Jack Riewoldt,R:12_P:Jack Riewoldt_FO,1
351,Jack Riewoldt,469000,Tigers,FO,14,Eagles,Sat 19 Jun 12:00pm,63.27272727272727,R:14_P:Jack Riewoldt,R:14_P:Jack Riewoldt_FO,1
352,Jack Riewoldt,469000,Tigers,FO,16,Suns,Sat 3 Jul 12:00pm,65.72727272727273,R:16_P:Jack Riewoldt,R:16_P:Jack Riewoldt_FO,1
353,Jack Riewoldt,469000,Tigers,FO,19,Cats,Sat 24 Jul 12:00pm,69.13636363636364,R:19_P:Jack Riewoldt,R:19_P:Jack Riewoldt_FO,1
354,Jack Riewoldt,469000,Tigers,FO,20,Dockers,Sat 31 Jul 12:00pm,73.0,R:20_P:Jack Riewoldt,R:20_P:Jack Riewoldt_FO,1
355,Jack Riewoldt,469000,Tigers,FO,22,Giants,Sat 14 Aug 12:00pm,62.81818181818182,R:22_P:Jack Riewoldt,R:22_P:Jack Riewoldt_FO,1
356,Dustin Martin,713000,Tigers,MI,7,Bulldogs,Sat 1 May 12:00pm,99.54545454545455,R:7_P:Dustin Martin,R:7_P:Dustin Martin_MI,1
357,Dustin Martin,713000,Tigers,MI,8,Cats,Sat 8 May 12:00pm,95.22727272727273,R:8_P:Dustin Martin,R:8_P:Dustin Martin_MI,1
358,Dustin Martin,713000,Tigers,MI,6,Demons,Sat 24 Apr 7:25pm,97.72727272727273,R:6_P:Dustin Martin,R:6_P:Dustin Martin_MI,1
359,Trent Cotchin,634000,Tigers,MI,1,Blues,Thu 18 Mar 7:25pm,82.33333333333333,R:1_P:Trent Cotchin,R:1_P:Trent Cotchin_MI,1
360,Trent Cotchin,634000,Tigers,MI,17,Magpies,Sat 10 Jul 12:00pm,94.72727272727273,R:17_P:Trent Cotchin,R:17_P:Trent Cotchin_MI,1
361,Trent Cotchin,634000,Tigers,MI,18,Lions,Sat 17 Jul 12:00pm,80.63636363636364,R:18_P:Trent Cotchin,R:18_P:Trent Cotchin_MI,1
362,Trent Cotchin,634000,Tigers,MI,2,Hawks,Sun 28 Mar 1:10pm,94.18181818181819,R:2_P:Trent Cotchin,R:2_P:Trent Cotchin_MI,1
363,Trent Cotchin,634000,Tigers,MI,19,Cats,Sat 24 Jul 12:00pm,84.22727272727273,R:19_P:Trent Cotchin,R:19_P:Trent Cotchin_MI,1
364,Trent Cotchin,634000,Tigers,MI,20,Dockers,Sat 31 Jul 12:00pm,84.63636363636364,R:20_P:Trent Cotchin,R:20_P:Trent Cotchin_MI,1
365,Ben McEvoy,477000,Hawks,RU,5,Demons,Sun 18 Apr 3:20pm,62.72727272727273,R:5_P:Ben McEvoy,R:5_P:Ben McEvoy_RU,1
366,Ben McEvoy,477000,Hawks,RU,6,Crows,Sun 25 Apr 12:30pm,65.36363636363636,R:6_P:Ben McEvoy,R:6_P:Ben McEvoy_RU,1
367,Ben McEvoy,477000,Hawks,RU,8,Eagles,Sat 8 May 12:00pm,35.72727272727273,R:8_P:Ben McEvoy,R:8_P:Ben McEvoy_RU,1
368,Ben McEvoy,477000,Hawks,RU,9,Kangaroos,Sat 15 May 12:00pm,51.36363636363637,R:9_P:Ben McEvoy,R:9_P:Ben McEvoy_RU,1
369,Ben McEvoy,477000,Hawks,RU,14,Bombers,Sat 19 Jun 12:00pm,54.18181818181818,R:14_P:Ben McEvoy,R:14_P:Ben McEvoy_RU,1
370,Ben McEvoy,477000,Hawks,RU,16,Power,Sat 3 Jul 12:00pm,42.0,R:16_P:Ben McEvoy,R:16_P:Ben McEvoy_RU,1
371,Ben McEvoy,477000,Hawks,RU,17,Dockers,Sat 10 Jul 12:00pm,49.63636363636363,R:17_P:Ben McEvoy,R:17_P:Ben McEvoy_RU,1
372,Ben McEvoy,477000,Hawks,RU,19,Lions,Sat 24 Jul 12:00pm,64.58333333333333,R:19_P:Ben McEvoy,R:19_P:Ben McEvoy_RU,1
373,Ben McEvoy,477000,Hawks,RU,21,Magpies,Sat 7 Aug 12:00pm,69.0,R:21_P:Ben McEvoy,R:21_P:Ben McEvoy_RU,1
374,Ben McEvoy,477000,Hawks,RU,22,Bulldogs,Sat 14 Aug 12:00pm,69.0,R:22_P:Ben McEvoy,R:22_P:Ben McEvoy_RU,1
375,Ben McEvoy,477000,Hawks,RU,7,Saints,Sat 1 May 12:00pm,71.54545454545455,R:7_P:Ben McEvoy,R:7_P:Ben McEvoy_RU,1
376,Ben McEvoy,477000,Hawks,RU,10,Blues,Sat 22 May 12:00pm,44.18181818181818,R:10_P:Ben McEvoy,R:10_P:Ben McEvoy_RU,1
377,Ben McEvoy,477000,Hawks,RU,11,Suns,Sat 29 May 12:00pm,69.63636363636364,R:11_P:Ben McEvoy,R:11_P:Ben McEvoy_RU,1
378,Ben McEvoy,477000,Hawks,RU,13,Swans,Sat 12 Jun 12:00pm,67.0,R:13_P:Ben McEvoy,R:13_P:Ben McEvoy_RU,1
379,Ben McEvoy,477000,Hawks,RU,15,Giants,Sat 26 Jun 12:00pm,74.72727272727273,R:15_P:Ben McEvoy,R:15_P:Ben McEvoy_RU,1
380,Ben McEvoy,477000,Hawks,RU,18,Demons,Sat 17 Jul 12:00pm,62.72727272727273,R:18_P:Ben McEvoy,R:18_P:Ben McEvoy_RU,1
381,Ben McEvoy,477000,Hawks,RU,20,Crows,Sat 31 Jul 12:00pm,65.36363636363636,R:20_P:Ben McEvoy,R:20_P:Ben McEvoy_RU,1
382,Ben McEvoy,477000,Hawks,RU,23,Tigers,Sat 21 Aug 12:00pm,65.54545454545455,R:23_P:Ben McEvoy,R:23_P:Ben McEvoy_RU,1
383,Ben McEvoy,477000,Hawks,DE,2,Tigers,Sun 28 Mar 1:10pm,65.54545454545455,R:2_P:Ben McEvoy,R:2_P:Ben McEvoy_DE,1
384,Ben McEvoy,477000,Hawks,DE,1,Bombers,Sat 20 Mar 7:25pm,54.18181818181818,R:1_P:Ben McEvoy,R:1_P:Ben McEvoy_DE,1
385,Ben McEvoy,477000,Hawks,DE,3,Cats,Mon 5 Apr 3:20pm,72.63636363636364,R:3_P:Ben McEvoy,R:3_P:Ben McEvoy_DE,1
386,Ben McEvoy,477000,Hawks,DE,4,Dockers,Sun 11 Apr 2:40pm,49.63636363636363,R:4_P:Ben McEvoy,R:4_P:Ben McEvoy_DE,1
387,James Frawley,305000,Hawks,DE,2,Tigers,Sun 28 Mar 1:10pm,51.18181818181818,R:2_P:James Frawley,R:2_P:James Frawley_DE,1
388,James Frawley,305000,Hawks,DE,5,Demons,Sun 18 Apr 3:20pm,47.54545454545455,R:5_P:James Frawley,R:5_P:James Frawley_DE,1
389,James Frawley,305000,Hawks,DE,6,Crows,Sun 25 Apr 12:30pm,43.09090909090909,R:6_P:James Frawley,R:6_P:James Frawley_DE,1
390,James Frawley,305000,Hawks,DE,8,Eagles,Sat 8 May 12:00pm,37.45454545454545,R:8_P:James Frawley,R:8_P:James Frawley_DE,1
391,James Frawley,305000,Hawks,DE,9,Kangaroos,Sat 15 May 12:00pm,52.45454545454545,R:9_P:James Frawley,R:9_P:James Frawley_DE,1
392,James Frawley,305000,Hawks,DE,14,Bombers,Sat 19 Jun 12:00pm,40.81818181818182,R:14_P:James Frawley,R:14_P:James Frawley_DE,1
393,James Frawley,305000,Hawks,DE,16,Power,Sat 3 Jul 12:00pm,39.72727272727273,R:16_P:James Frawley,R:16_P:James Frawley_DE,1
394,James Frawley,305000,Hawks,DE,17,Dockers,Sat 10 Jul 12:00pm,39.18181818181818,R:17_P:James Frawley,R:17_P:James Frawley_DE,1
395,James Frawley,305000,Hawks,DE,19,Lions,Sat 24 Jul 12:00pm,52.416666666666664,R:19_P:James Frawley,R:19_P:James Frawley_DE,1
396,James Frawley,305000,Hawks,DE,21,Magpies,Sat 7 Aug 12:00pm,50.72727272727273,R:21_P:James Frawley,R:21_P:James Frawley_DE,1
397,James Frawley,305000,Hawks,DE,22,Bulldogs,Sat 14 Aug 12:00pm,44.90909090909091,R:22_P:James Frawley,R:22_P:James Frawley_DE,1
398,James Frawley,305000,Hawks,DE,1,Bombers,Sat 20 Mar 7:25pm,40.81818181818182,R:1_P:James Frawley,R:1_P:James Frawley_DE,1
399,James Frawley,305000,Hawks,DE,3,Cats,Mon 5 Apr 3:20pm,53.45454545454545,R:3_P:James Frawley,R:3_P:James Frawley_DE,1
400,James Frawley,305000,Hawks,DE,4,Dockers,Sun 11 Apr 2:40pm,39.18181818181818,R:4_P:James Frawley,R:4_P:James Frawley_DE,1
401,James Frawley,305000,Hawks,DE,7,Saints,Sat 1 May 12:00pm,43.36363636363637,R:7_P:James Frawley,R:7_P:James Frawley_DE,1
402,James Frawley,305000,Hawks,DE,10,Blues,Sat 22 May 12:00pm,46.45454545454545,R:10_P:James Frawley,R:10_P:James Frawley_DE,1
403,James Frawley,305000,Hawks,DE,11,Suns,Sat 29 May 12:00pm,52.36363636363637,R:11_P:James Frawley,R:11_P:James Frawley_DE,1
404,James Frawley,305000,Hawks,DE,13,Swans,Sat 12 Jun 12:00pm,61.72727272727273,R:13_P:James Frawley,R:13_P:James Frawley_DE,1
405,James Frawley,305000,Hawks,DE,15,Giants,Sat 26 Jun 12:00pm,39.27272727272727,R:15_P:James Frawley,R:15_P:James Frawley_DE,1
406,James Frawley,305000,Hawks,DE,18,Demons,Sat 17 Jul 12:00pm,47.54545454545455,R:18_P:James Frawley,R:18_P:James Frawley_DE,1
407,James Frawley,305000,Hawks,DE,20,Crows,Sat 31 Jul 12:00pm,43.09090909090909,R:20_P:James Frawley,R:20_P:James Frawley_DE,1
408,James Frawley,305000,Hawks,DE,23,Tigers,Sat 21 Aug 12:00pm,51.18181818181818,R:23_P:James Frawley,R:23_P:James Frawley_DE,1
409,Shaun Burgoyne,435000,Hawks,FO,2,Tigers,Sun 28 Mar 1:10pm,60.09090909090909,R:2_P:Shaun Burgoyne,R:2_P:Shaun Burgoyne_FO,1
410,Shaun Burgoyne,435000,Hawks,FO,5,Demons,Sun 18 Apr 3:20pm,69.36363636363636,R:5_P:Shaun Burgoyne,R:5_P:Shaun Burgoyne_FO,1
411,Shaun Burgoyne,435000,Hawks,FO,6,Crows,Sun 25 Apr 12:30pm,51.45454545454545,R:6_P:Shaun Burgoyne,R:6_P:Shaun Burgoyne_FO,1
412,Shaun Burgoyne,435000,Hawks,FO,8,Eagles,Sat 8 May 12:00pm,61.90909090909091,R:8_P:Shaun Burgoyne,R:8_P:Shaun Burgoyne_FO,1
413,Shaun Burgoyne,435000,Hawks,FO,9,Kangaroos,Sat 15 May 12:00pm,52.27272727272727,R:9_P:Shaun Burgoyne,R:9_P:Shaun Burgoyne_FO,1
414,Shaun Burgoyne,435000,Hawks,FO,14,Bombers,Sat 19 Jun 12:00pm,71.0909090909091,R:14_P:Shaun Burgoyne,R:14_P:Shaun Burgoyne_FO,1
415,Shaun Burgoyne,435000,Hawks,FO,16,Power,Sat 3 Jul 12:00pm,53.09090909090909,R:16_P:Shaun Burgoyne,R:16_P:Shaun Burgoyne_FO,1
416,Shaun Burgoyne,435000,Hawks,FO,17,Dockers,Sat 10 Jul 12:00pm,60.63636363636363,R:17_P:Shaun Burgoyne,R:17_P:Shaun Burgoyne_FO,1
417,Shaun Burgoyne,435000,Hawks,FO,19,Lions,Sat 24 Jul 12:00pm,62.416666666666664,R:19_P:Shaun Burgoyne,R:19_P:Shaun Burgoyne_FO,1
418,Shaun Burgoyne,435000,Hawks,FO,1,Bombers,Sat 20 Mar 7:25pm,71.0909090909091,R:1_P:Shaun Burgoyne,R:1_P:Shaun Burgoyne_FO,1
419,Shaun Burgoyne,435000,Hawks,FO,3,Cats,Mon 5 Apr 3:20pm,69.27272727272727,R:3_P:Shaun Burgoyne,R:3_P:Shaun Burgoyne_FO,1
420,Shaun Burgoyne,435000,Hawks,FO,4,Dockers,Sun 11 Apr 2:40pm,60.63636363636363,R:4_P:Shaun Burgoyne,R:4_P:Shaun Burgoyne_FO,1
421,Shaun Burgoyne,435000,Hawks,FO,7,Saints,Sat 1 May 12:00pm,63.18181818181818,R:7_P:Shaun Burgoyne,R:7_P:Shaun Burgoyne_FO,1
422,Shaun Burgoyne,435000,Hawks,FO,10,Blues,Sat 22 May 12:00pm,63.45454545454545,R:10_P:Shaun Burgoyne,R:10_P:Shaun Burgoyne_FO,1
423,Shaun Burgoyne,435000,Hawks,FO,11,Suns,Sat 29 May 12:00pm,59.18181818181818,R:11_P:Shaun Burgoyne,R:11_P:Shaun Burgoyne_FO,1
424,Shaun Burgoyne,435000,Hawks,FO,13,Swans,Sat 12 Jun 12:00pm,70.54545454545455,R:13_P:Shaun Burgoyne,R:13_P:Shaun Burgoyne_FO,1
425,Shaun Burgoyne,435000,Hawks,FO,15,Giants,Sat 26 Jun 12:00pm,53.45454545454545,R:15_P:Shaun Burgoyne,R:15_P:Shaun Burgoyne_FO,1
426,Shaun Burgoyne,435000,Hawks,FO,18,Demons,Sat 17 Jul 12:00pm,69.36363636363636,R:18_P:Shaun Burgoyne,R:18_P:Shaun Burgoyne_FO,1
427,Jonathon Patton,191000,Hawks,FO,2,Tigers,Sun 28 Mar 1:10pm,31.0,R:2_P:Jonathon Patton,R:2_P:Jonathon Patton_FO,1
428,Jonathon Patton,191000,Hawks,FO,5,Demons,Sun 18 Apr 3:20pm,23.444444444444443,R:5_P:Jonathon Patton,R:5_P:Jonathon Patton_FO,1
429,Jonathon Patton,191000,Hawks,FO,6,Crows,Sun 25 Apr 12:30pm,26.666666666666668,R:6_P:Jonathon Patton,R:6_P:Jonathon Patton_FO,1
430,Jonathon Patton,191000,Hawks,FO,8,Eagles,Sat 8 May 12:00pm,33.44444444444444,R:8_P:Jonathon Patton,R:8_P:Jonathon Patton_FO,1
431,Jonathon Patton,191000,Hawks,FO,9,Kangaroos,Sat 15 May 12:00pm,30.22222222222222,R:9_P:Jonathon Patton,R:9_P:Jonathon Patton_FO,1
432,Jonathon Patton,191000,Hawks,FO,14,Bombers,Sat 19 Jun 12:00pm,42.0,R:14_P:Jonathon Patton,R:14_P:Jonathon Patton_FO,1
433,Jonathon Patton,191000,Hawks,FO,16,Power,Sat 3 Jul 12:00pm,25.77777777777778,R:16_P:Jonathon Patton,R:16_P:Jonathon Patton_FO,1
434,Jonathon Patton,191000,Hawks,FO,17,Dockers,Sat 10 Jul 12:00pm,27.88888888888889,R:17_P:Jonathon Patton,R:17_P:Jonathon Patton_FO,1
435,Jonathon Patton,191000,Hawks,FO,19,Lions,Sat 24 Jul 12:00pm,28.7,R:19_P:Jonathon Patton,R:19_P:Jonathon Patton_FO,1
436,Jonathon Patton,191000,Hawks,FO,21,Magpies,Sat 7 Aug 12:00pm,29.333333333333332,R:21_P:Jonathon Patton,R:21_P:Jonathon Patton_FO,1
437,Jonathon Patton,191000,Hawks,FO,22,Bulldogs,Sat 14 Aug 12:00pm,17.88888888888889,R:22_P:Jonathon Patton,R:22_P:Jonathon Patton_FO,1
438,Jonathon Patton,191000,Hawks,FO,1,Bombers,Sat 20 Mar 7:25pm,42.0,R:1_P:Jonathon Patton,R:1_P:Jonathon Patton_FO,1
439,Jonathon Patton,191000,Hawks,FO,3,Cats,Mon 5 Apr 3:20pm,22.88888888888889,R:3_P:Jonathon Patton,R:3_P:Jonathon Patton_FO,1
440,Jonathon Patton,191000,Hawks,FO,4,Dockers,Sun 11 Apr 2:40pm,27.88888888888889,R:4_P:Jonathon Patton,R:4_P:Jonathon Patton_FO,1
441,Jonathon Patton,191000,Hawks,FO,7,Saints,Sat 1 May 12:00pm,28.88888888888889,R:7_P:Jonathon Patton,R:7_P:Jonathon Patton_FO,1
442,Jonathon Patton,191000,Hawks,FO,10,Blues,Sat 22 May 12:00pm,11.777777777777779,R:10_P:Jonathon Patton,R:10_P:Jonathon Patton_FO,1
443,Jonathon Patton,191000,Hawks,FO,11,Suns,Sat 29 May 12:00pm,24.555555555555557,R:11_P:Jonathon Patton,R:11_P:Jonathon Patton_FO,1
444,Jonathon Patton,191000,Hawks,FO,13,Swans,Sat 12 Jun 12:00pm,21.88888888888889,R:13_P:Jonathon Patton,R:13_P:Jonathon Patton_FO,1
445,Jonathon Patton,191000,Hawks,FO,15,Giants,Sat 26 Jun 12:00pm,21.444444444444443,R:15_P:Jonathon Patton,R:15_P:Jonathon Patton_FO,1
446,Jonathon Patton,191000,Hawks,FO,18,Demons,Sat 17 Jul 12:00pm,23.444444444444443,R:18_P:Jonathon Patton,R:18_P:Jonathon Patton_FO,1
447,Jonathon Patton,191000,Hawks,FO,20,Crows,Sat 31 Jul 12:00pm,26.666666666666668,R:20_P:Jonathon Patton,R:20_P:Jonathon Patton_FO,1
448,Jonathon Patton,191000,Hawks,FO,23,Tigers,Sat 21 Aug 12:00pm,31.0,R:23_P:Jonathon Patton,R:23_P:Jonathon Patton_FO,1
449,Liam Shiels,647000,Hawks,MI,14,Bombers,Sat 19 Jun 12:00pm,82.9090909090909,R:14_P:Liam Shiels,R:14_P:Liam Shiels_MI,1
450,Liam Shiels,647000,Hawks,MI,13,Swans,Sat 12 Jun 12:00pm,85.45454545454545,R:13_P:Liam Shiels,R:13_P:Liam Shiels_MI,1
451,Tom Scully,443000,Hawks,MI,2,Tigers,Sun 28 Mar 1:10pm,61.0,R:2_P:Tom Scully,R:2_P:Tom Scully_MI,1
452,Tom Scully,443000,Hawks,MI,5,Demons,Sun 18 Apr 3:20pm,65.9090909090909,R:5_P:Tom Scully,R:5_P:Tom Scully_MI,1
453,Tom Scully,443000,Hawks,MI,6,Crows,Sun 25 Apr 12:30pm,50.45454545454545,R:6_P:Tom Scully,R:6_P:Tom Scully_MI,1
454,Tom Scully,443000,Hawks,MI,8,Eagles,Sat 8 May 12:00pm,54.63636363636363,R:8_P:Tom Scully,R:8_P:Tom Scully_MI,1
455,Tom Scully,443000,Hawks,MI,9,Kangaroos,Sat 15 May 12:00pm,70.81818181818181,R:9_P:Tom Scully,R:9_P:Tom Scully_MI,1
456,Tom Scully,443000,Hawks,MI,14,Bombers,Sat 19 Jun 12:00pm,57.81818181818182,R:14_P:Tom Scully,R:14_P:Tom Scully_MI,1
457,Tom Scully,443000,Hawks,MI,1,Bombers,Sat 20 Mar 7:25pm,57.81818181818182,R:1_P:Tom Scully,R:1_P:Tom Scully_MI,1
458,Tom Scully,443000,Hawks,MI,3,Cats,Mon 5 Apr 3:20pm,61.0,R:3_P:Tom Scully,R:3_P:Tom Scully_MI,1
459,Tom Scully,443000,Hawks,MI,4,Dockers,Sun 11 Apr 2:40pm,63.36363636363637,R:4_P:Tom Scully,R:4_P:Tom Scully_MI,1
460,Tom Scully,443000,Hawks,MI,7,Saints,Sat 1 May 12:00pm,52.63636363636363,R:7_P:Tom Scully,R:7_P:Tom Scully_MI,1
461,Tom Scully,443000,Hawks,MI,10,Blues,Sat 22 May 12:00pm,48.81818181818182,R:10_P:Tom Scully,R:10_P:Tom Scully_MI,1
462,Tom Scully,443000,Hawks,MI,11,Suns,Sat 29 May 12:00pm,64.9090909090909,R:11_P:Tom Scully,R:11_P:Tom Scully_MI,1
463,Tom Scully,443000,Hawks,MI,13,Swans,Sat 12 Jun 12:00pm,64.18181818181819,R:13_P:Tom Scully,R:13_P:Tom Scully_MI,1
464,Tom Scully,443000,Hawks,MI,15,Giants,Sat 26 Jun 12:00pm,58.54545454545455,R:15_P:Tom Scully,R:15_P:Tom Scully_MI,1
465,Mitch Robinson,550000,Lions,MI,23,Eagles,Sat 21 Aug 12:00pm,84.54545454545455,R:23_P:Mitch Robinson,R:23_P:Mitch Robinson_MI,1
466,Stephen Hill,480000,Dockers,DE,4,Hawks,Sun 11 Apr 2:40pm,66.54545454545455,R:4_P:Stephen Hill,R:4_P:Stephen Hill_DE,1
467,Stephen Hill,480000,Dockers,DE,6,Kangaroos,Sat 24 Apr 6:10pm,66.63636363636364,R:6_P:Stephen Hill,R:6_P:Stephen Hill_DE,1
468,Stephen Hill,480000,Dockers,DE,8,Lions,Sat 8 May 12:00pm,68.63636363636364,R:8_P:Stephen Hill,R:8_P:Stephen Hill_DE,1
469,Stephen Hill,480000,Dockers,DE,10,Swans,Sat 22 May 12:00pm,43.27272727272727,R:10_P:Stephen Hill,R:10_P:Stephen Hill_DE,1
470,Stephen Hill,480000,Dockers,DE,12,Bulldogs,Sat 5 Jun 12:00pm,55.90909090909091,R:12_P:Stephen Hill,R:12_P:Stephen Hill_DE,1
471,Stephen Hill,480000,Dockers,DE,13,Suns,Sat 12 Jun 12:00pm,72.63636363636364,R:13_P:Stephen Hill,R:13_P:Stephen Hill_DE,1
472,Stephen Hill,480000,Dockers,DE,5,Crows,Sun 18 Apr 12:40pm,64.18181818181819,R:5_P:Stephen Hill,R:5_P:Stephen Hill_DE,1
473,Stephen Hill,480000,Dockers,DE,7,Eagles,Sat 1 May 12:00pm,43.72727272727273,R:7_P:Stephen Hill,R:7_P:Stephen Hill_DE,1
474,Stephen Hill,480000,Dockers,DE,9,Bombers,Sat 15 May 12:00pm,48.583333333333336,R:9_P:Stephen Hill,R:9_P:Stephen Hill_DE,1
475,Stephen Hill,480000,Dockers,DE,11,Power,Sat 29 May 12:00pm,73.36363636363636,R:11_P:Stephen Hill,R:11_P:Stephen Hill_DE,1
476,Minairo Frederick,292000,Dockers,FO,2,Giants,Sun 28 Mar 3:10pm,0.0,R:2_P:Minairo Frederick,R:2_P:Minairo Frederick_FO,1
477,Minairo Frederick,292000,Dockers,FO,4,Hawks,Sun 11 Apr 2:40pm,45.0,R:4_P:Minairo Frederick,R:4_P:Minairo Frederick_FO,1
478,Minairo Frederick,292000,Dockers,FO,6,Kangaroos,Sat 24 Apr 6:10pm,23.0,R:6_P:Minairo Frederick,R:6_P:Minairo Frederick_FO,1
479,Minairo Frederick,292000,Dockers,FO,8,Lions,Sat 8 May 12:00pm,0.0,R:8_P:Minairo Frederick,R:8_P:Minairo Frederick_FO,1
480,Minairo Frederick,292000,Dockers,FO,16,Blues,Sat 3 Jul 12:00pm,27.0,R:16_P:Minairo Frederick,R:16_P:Minairo Frederick_FO,1
481,Minairo Frederick,292000,Dockers,FO,18,Cats,Sat 17 Jul 12:00pm,20.0,R:18_P:Minairo Frederick,R:18_P:Minairo Frederick_FO,1
482,Minairo Frederick,292000,Dockers,FO,20,Tigers,Sat 31 Jul 12:00pm,38.0,R:20_P:Minairo Frederick,R:20_P:Minairo Frederick_FO,1
483,Minairo Frederick,292000,Dockers,FO,22,Eagles,Sat 14 Aug 12:00pm,40.0,R:22_P:Minairo Frederick,R:22_P:Minairo Frederick_FO,1
484,Minairo Frederick,292000,Dockers,FO,1,Demons,Sat 20 Mar 1:45pm,31.0,R:1_P:Minairo Frederick,R:1_P:Minairo Frederick_FO,1
485,Minairo Frederick,292000,Dockers,FO,3,Blues,Sun 4 Apr 3:20pm,27.0,R:3_P:Minairo Frederick,R:3_P:Minairo Frederick_FO,1
486,Minairo Frederick,292000,Dockers,FO,5,Crows,Sun 18 Apr 12:40pm,0.0,R:5_P:Minairo Frederick,R:5_P:Minairo Frederick_FO,1
487,Minairo Frederick,292000,Dockers,FO,7,Eagles,Sat 1 May 12:00pm,40.0,R:7_P:Minairo Frederick,R:7_P:Minairo Frederick_FO,1
