,id,pl_pos_id,Round,Position,is_selected
8848,R:8_P:Oleg Markov,R:8_P:Oleg Markov_DE,8,DE,1
8849,R:19_P:Oleg Markov,R:19_P:Oleg Markov_DE,19,DE,1
8850,R:9_P:Oleg Markov,R:9_P:Oleg Markov_DE,9,DE,1
8851,R:22_P:Oleg Markov,R:22_P:Oleg Markov_DE,22,DE,1
8852,R:11_P:Oleg Markov,R:11_P:Oleg Markov_DE,11,DE,1
8853,R:15_P:Oleg Markov,R:15_P:Oleg Markov_DE,15,DE,1
8854,R:5_P:Oleg Markov,R:5_P:Oleg Markov_DE,5,DE,1
8855,R:17_P:Oleg Markov,R:17_P:Oleg Markov_DE,17,DE,1
8856,R:18_P:Oleg Markov,R:18_P:Oleg Markov_DE,18,DE,1
8857,R:10_P:Oleg Markov,R:10_P:Oleg Markov_DE,10,DE,1
8858,R:21_P:Oleg Markov,R:21_P:Oleg Markov_DE,21,DE,1
8859,R:23_P:Oleg Markov,R:23_P:Oleg Markov_DE,23,DE,1
8860,R:2_P:Oleg Markov,R:2_P:Oleg Markov_DE,2,DE,1
8861,R:4_P:Oleg Markov,R:4_P:Oleg Markov_DE,4,DE,1
8862,R:6_P:Oleg Markov,R:6_P:Oleg Markov_DE,6,DE,1
8863,R:12_P:Oleg Markov,R:12_P:Oleg Markov_DE,12,DE,1
8864,R:14_P:Oleg Markov,R:14_P:Oleg Markov_DE,14,DE,1
8865,R:16_P:Oleg Markov,R:16_P:Oleg Markov_DE,16,DE,1
8866,R:20_P:Oleg Markov,R:20_P:Oleg Markov_DE,20,DE,1
8867,R:1_P:Dustin Martin,R:1_P:Dustin Martin_FO,1,FO,1
8868,R:1_P:Dustin Martin,R:1_P:Dustin Martin_MI,1,MI,1
8869,R:3_P:Dustin Martin,R:3_P:Dustin Martin_FO,3,FO,1
8870,R:3_P:Dustin Martin,R:3_P:Dustin Martin_MI,3,MI,1
8871,R:7_P:Dustin Martin,R:7_P:Dustin Martin_FO,7,FO,1
8872,R:7_P:Dustin Martin,R:7_P:Dustin Martin_MI,7,MI,1
8873,R:8_P:Dustin Martin,R:8_P:Dustin Martin_FO,8,FO,1
8874,R:19_P:Dustin Martin,R:19_P:Dustin Martin_FO,19,FO,1
8875,R:8_P:Dustin Martin,R:8_P:Dustin Martin_MI,8,MI,1
8876,R:19_P:Dustin Martin,R:19_P:Dustin Martin_MI,19,MI,1
8877,R:9_P:Dustin Martin,R:9_P:Dustin Martin_FO,9,FO,1
8878,R:22_P:Dustin Martin,R:22_P:Dustin Martin_FO,22,FO,1
8879,R:9_P:Dustin Martin,R:9_P:Dustin Martin_MI,9,MI,1
8880,R:22_P:Dustin Martin,R:22_P:Dustin Martin_MI,22,MI,1
8881,R:11_P:Dustin Martin,R:11_P:Dustin Martin_FO,11,FO,1
8882,R:11_P:Dustin Martin,R:11_P:Dustin Martin_MI,11,MI,1
8883,R:15_P:Dustin Martin,R:15_P:Dustin Martin_FO,15,FO,1
8884,R:5_P:Dustin Martin,R:5_P:Dustin Martin_FO,5,FO,1
8885,R:15_P:Dustin Martin,R:15_P:Dustin Martin_MI,15,MI,1
8886,R:5_P:Dustin Martin,R:5_P:Dustin Martin_MI,5,MI,1
8887,R:17_P:Dustin Martin,R:17_P:Dustin Martin_FO,17,FO,1
8888,R:17_P:Dustin Martin,R:17_P:Dustin Martin_MI,17,MI,1
8889,R:18_P:Dustin Martin,R:18_P:Dustin Martin_FO,18,FO,1
8890,R:10_P:Dustin Martin,R:10_P:Dustin Martin_FO,10,FO,1
8891,R:18_P:Dustin Martin,R:18_P:Dustin Martin_MI,18,MI,1
8892,R:10_P:Dustin Martin,R:10_P:Dustin Martin_MI,10,MI,1
8893,R:21_P:Dustin Martin,R:21_P:Dustin Martin_FO,21,FO,1
8894,R:21_P:Dustin Martin,R:21_P:Dustin Martin_MI,21,MI,1
8895,R:23_P:Dustin Martin,R:23_P:Dustin Martin_FO,23,FO,1
8896,R:2_P:Dustin Martin,R:2_P:Dustin Martin_FO,2,FO,1
8897,R:23_P:Dustin Martin,R:23_P:Dustin Martin_MI,23,MI,1
8898,R:2_P:Dustin Martin,R:2_P:Dustin Martin_MI,2,MI,1
8899,R:4_P:Dustin Martin,R:4_P:Dustin Martin_FO,4,FO,1
8900,R:4_P:Dustin Martin,R:4_P:Dustin Martin_MI,4,MI,1
8901,R:6_P:Dustin Martin,R:6_P:Dustin Martin_FO,6,FO,1
8902,R:6_P:Dustin Martin,R:6_P:Dustin Martin_MI,6,MI,1
8903,R:12_P:Dustin Martin,R:12_P:Dustin Martin_FO,12,FO,1
8904,R:12_P:Dustin Martin,R:12_P:Dustin Martin_MI,12,MI,1
8905,R:14_P:Dustin Martin,R:14_P:Dustin Martin_FO,14,FO,1
8906,R:14_P:Dustin Martin,R:14_P:Dustin Martin_MI,14,MI,1
8907,R:16_P:Dustin Martin,R:16_P:Dustin Martin_FO,16,FO,1
8908,R:16_P:Dustin Martin,R:16_P:Dustin Martin_MI,16,MI,1
8909,R:20_P:Dustin Martin,R:20_P:Dustin Martin_FO,20,FO,1
8910,R:20_P:Dustin Martin,R:20_P:Dustin Martin_MI,20,MI,1
8911,R:1_P:Shai Bolton,R:1_P:Shai Bolton_FO,1,FO,1
8912,R:1_P:Shai Bolton,R:1_P:Shai Bolton_MI,1,MI,1
8913,R:3_P:Shai Bolton,R:3_P:Shai Bolton_FO,3,FO,1
8914,R:3_P:Shai Bolton,R:3_P:Shai Bolton_MI,3,MI,1
8915,R:7_P:Shai Bolton,R:7_P:Shai Bolton_FO,7,FO,1
8916,R:7_P:Shai Bolton,R:7_P:Shai Bolton_MI,7,MI,1
8917,R:8_P:Shai Bolton,R:8_P:Shai Bolton_FO,8,FO,1
8918,R:19_P:Shai Bolton,R:19_P:Shai Bolton_FO,19,FO,1
8919,R:8_P:Shai Bolton,R:8_P:Shai Bolton_MI,8,MI,1
8920,R:19_P:Shai Bolton,R:19_P:Shai Bolton_MI,19,MI,1
8921,R:9_P:Shai Bolton,R:9_P:Shai Bolton_FO,9,FO,1
8922,R:22_P:Shai Bolton,R:22_P:Shai Bolton_FO,22,FO,1
8923,R:9_P:Shai Bolton,R:9_P:Shai Bolton_MI,9,MI,1
8924,R:22_P:Shai Bolton,R:22_P:Shai Bolton_MI,22,MI,1
8925,R:11_P:Shai Bolton,R:11_P:Shai Bolton_FO,11,FO,1
8926,R:11_P:Shai Bolton,R:11_P:Shai Bolton_MI,11,MI,1
8927,R:15_P:Shai Bolton,R:15_P:Shai Bolton_FO,15,FO,1
8928,R:5_P:Shai Bolton,R:5_P:Shai Bolton_FO,5,FO,1
8929,R:15_P:Shai Bolton,R:15_P:Shai Bolton_MI,15,MI,1
8930,R:5_P:Shai Bolton,R:5_P:Shai Bolton_MI,5,MI,1
8931,R:17_P:Shai Bolton,R:17_P:Shai Bolton_FO,17,FO,1
8932,R:17_P:Shai Bolton,R:17_P:Shai Bolton_MI,17,MI,1
8933,R:18_P:Shai Bolton,R:18_P:Shai Bolton_FO,18,FO,1
8934,R:10_P:Shai Bolton,R:10_P:Shai Bolton_FO,10,FO,1
8935,R:18_P:Shai Bolton,R:18_P:Shai Bolton_MI,18,MI,1
8936,R:10_P:Shai Bolton,R:10_P:Shai Bolton_MI,10,MI,1
8937,R:21_P:Shai Bolton,R:21_P:Shai Bolton_FO,21,FO,1
8938,R:21_P:Shai Bolton,R:21_P:Shai Bolton_MI,21,MI,1
8939,R:23_P:Shai Bolton,R:23_P:Shai Bolton_FO,23,FO,1
8940,R:2_P:Shai Bolton,R:2_P:Shai Bolton_FO,2,FO,1
8941,R:23_P:Shai Bolton,R:23_P:Shai Bolton_MI,23,MI,1
8942,R:2_P:Shai Bolton,R:2_P:Shai Bolton_MI,2,MI,1
8943,R:4_P:Shai Bolton,R:4_P:Shai Bolton_FO,4,FO,1
8944,R:4_P:Shai Bolton,R:4_P:Shai Bolton_MI,4,MI,1
8945,R:6_P:Shai Bolton,R:6_P:Shai Bolton_FO,6,FO,1
8946,R:6_P:Shai Bolton,R:6_P:Shai Bolton_MI,6,MI,1
8947,R:12_P:Shai Bolton,R:12_P:Shai Bolton_FO,12,FO,1
8948,R:12_P:Shai Bolton,R:12_P:Shai Bolton_MI,12,MI,1
8949,R:14_P:Shai Bolton,R:14_P:Shai Bolton_FO,14,FO,1
8950,R:14_P:Shai Bolton,R:14_P:Shai Bolton_MI,14,MI,1
8951,R:16_P:Shai Bolton,R:16_P:Shai Bolton_FO,16,FO,1
8952,R:16_P:Shai Bolton,R:16_P:Shai Bolton_MI,16,MI,1
8953,R:20_P:Shai Bolton,R:20_P:Shai Bolton_FO,20,FO,1
8954,R:20_P:Shai Bolton,R:20_P:Shai Bolton_MI,20,MI,1
8955,R:1_P:Kane Lambert,R:1_P:Kane Lambert_FO,1,FO,1
8956,R:3_P:Kane Lambert,R:3_P:Kane Lambert_FO,3,FO,1
8957,R:7_P:Kane Lambert,R:7_P:Kane Lambert_FO,7,FO,1
8958,R:8_P:Kane Lambert,R:8_P:Kane Lambert_FO,8,FO,1
8959,R:19_P:Kane Lambert,R:19_P:Kane Lambert_FO,19,FO,1
8960,R:9_P:Kane Lambert,R:9_P:Kane Lambert_FO,9,FO,1
8961,R:22_P:Kane Lambert,R:22_P:Kane Lambert_FO,22,FO,1
8962,R:11_P:Kane Lambert,R:11_P:Kane Lambert_FO,11,FO,1
8963,R:15_P:Kane Lambert,R:15_P:Kane Lambert_FO,15,FO,1
8964,R:5_P:Kane Lambert,R:5_P:Kane Lambert_FO,5,FO,1
8965,R:17_P:Kane Lambert,R:17_P:Kane Lambert_FO,17,FO,1
8966,R:18_P:Kane Lambert,R:18_P:Kane Lambert_FO,18,FO,1
8967,R:10_P:Kane Lambert,R:10_P:Kane Lambert_FO,10,FO,1
8968,R:21_P:Kane Lambert,R:21_P:Kane Lambert_FO,21,FO,1
8969,R:23_P:Kane Lambert,R:23_P:Kane Lambert_FO,23,FO,1
8970,R:2_P:Kane Lambert,R:2_P:Kane Lambert_FO,2,FO,1
8971,R:4_P:Kane Lambert,R:4_P:Kane Lambert_FO,4,FO,1
8972,R:6_P:Kane Lambert,R:6_P:Kane Lambert_FO,6,FO,1
8973,R:12_P:Kane Lambert,R:12_P:Kane Lambert_FO,12,FO,1
8974,R:14_P:Kane Lambert,R:14_P:Kane Lambert_FO,14,FO,1
8975,R:16_P:Kane Lambert,R:16_P:Kane Lambert_FO,16,FO,1
8976,R:20_P:Kane Lambert,R:20_P:Kane Lambert_FO,20,FO,1
8977,R:1_P:Jack Higgins,R:1_P:Jack Higgins_FO,1,FO,1
8978,R:3_P:Jack Higgins,R:3_P:Jack Higgins_FO,3,FO,1
8979,R:7_P:Jack Higgins,R:7_P:Jack Higgins_FO,7,FO,1
8980,R:8_P:Jack Higgins,R:8_P:Jack Higgins_FO,8,FO,1
8981,R:19_P:Jack Higgins,R:19_P:Jack Higgins_FO,19,FO,1
8982,R:9_P:Jack Higgins,R:9_P:Jack Higgins_FO,9,FO,1
8983,R:22_P:Jack Higgins,R:22_P:Jack Higgins_FO,22,FO,1
8984,R:11_P:Jack Higgins,R:11_P:Jack Higgins_FO,11,FO,1
8985,R:15_P:Jack Higgins,R:15_P:Jack Higgins_FO,15,FO,1
8986,R:5_P:Jack Higgins,R:5_P:Jack Higgins_FO,5,FO,1
8987,R:17_P:Jack Higgins,R:17_P:Jack Higgins_FO,17,FO,1
8988,R:18_P:Jack Higgins,R:18_P:Jack Higgins_FO,18,FO,1
8989,R:10_P:Jack Higgins,R:10_P:Jack Higgins_FO,10,FO,1
8990,R:21_P:Jack Higgins,R:21_P:Jack Higgins_FO,21,FO,1
8991,R:23_P:Jack Higgins,R:23_P:Jack Higgins_FO,23,FO,1
8992,R:2_P:Jack Higgins,R:2_P:Jack Higgins_FO,2,FO,1
8993,R:4_P:Jack Higgins,R:4_P:Jack Higgins_FO,4,FO,1
8994,R:6_P:Jack Higgins,R:6_P:Jack Higgins_FO,6,FO,1
8995,R:12_P:Jack Higgins,R:12_P:Jack Higgins_FO,12,FO,1
8996,R:14_P:Jack Higgins,R:14_P:Jack Higgins_FO,14,FO,1
8997,R:16_P:Jack Higgins,R:16_P:Jack Higgins_FO,16,FO,1
8998,R:20_P:Jack Higgins,R:20_P:Jack Higgins_FO,20,FO,1
8999,R:1_P:Jason Castagna,R:1_P:Jason Castagna_FO,1,FO,1
9000,R:3_P:Jason Castagna,R:3_P:Jason Castagna_FO,3,FO,1
9001,R:7_P:Jason Castagna,R:7_P:Jason Castagna_FO,7,FO,1
9002,R:8_P:Jason Castagna,R:8_P:Jason Castagna_FO,8,FO,1
9003,R:19_P:Jason Castagna,R:19_P:Jason Castagna_FO,19,FO,1
9004,R:9_P:Jason Castagna,R:9_P:Jason Castagna_FO,9,FO,1
9005,R:22_P:Jason Castagna,R:22_P:Jason Castagna_FO,22,FO,1
9006,R:11_P:Jason Castagna,R:11_P:Jason Castagna_FO,11,FO,1
9007,R:15_P:Jason Castagna,R:15_P:Jason Castagna_FO,15,FO,1
9008,R:5_P:Jason Castagna,R:5_P:Jason Castagna_FO,5,FO,1
9009,R:17_P:Jason Castagna,R:17_P:Jason Castagna_FO,17,FO,1
9010,R:18_P:Jason Castagna,R:18_P:Jason Castagna_FO,18,FO,1
9011,R:10_P:Jason Castagna,R:10_P:Jason Castagna_FO,10,FO,1
9012,R:21_P:Jason Castagna,R:21_P:Jason Castagna_FO,21,FO,1
9013,R:23_P:Jason Castagna,R:23_P:Jason Castagna_FO,23,FO,1
9014,R:2_P:Jason Castagna,R:2_P:Jason Castagna_FO,2,FO,1
9015,R:4_P:Jason Castagna,R:4_P:Jason Castagna_FO,4,FO,1
9016,R:6_P:Jason Castagna,R:6_P:Jason Castagna_FO,6,FO,1
9017,R:12_P:Jason Castagna,R:12_P:Jason Castagna_FO,12,FO,1
9018,R:14_P:Jason Castagna,R:14_P:Jason Castagna_FO,14,FO,1
9019,R:16_P:Jason Castagna,R:16_P:Jason Castagna_FO,16,FO,1
9020,R:20_P:Jason Castagna,R:20_P:Jason Castagna_FO,20,FO,1
9021,R:1_P:Daniel Rioli,R:1_P:Daniel Rioli_FO,1,FO,1
9022,R:3_P:Daniel Rioli,R:3_P:Daniel Rioli_FO,3,FO,1
9023,R:7_P:Daniel Rioli,R:7_P:Daniel Rioli_FO,7,FO,1
9024,R:8_P:Daniel Rioli,R:8_P:Daniel Rioli_FO,8,FO,1
9025,R:19_P:Daniel Rioli,R:19_P:Daniel Rioli_FO,19,FO,1
9026,R:9_P:Daniel Rioli,R:9_P:Daniel Rioli_FO,9,FO,1
9027,R:22_P:Daniel Rioli,R:22_P:Daniel Rioli_FO,22,FO,1
9028,R:11_P:Daniel Rioli,R:11_P:Daniel Rioli_FO,11,FO,1
9029,R:15_P:Daniel Rioli,R:15_P:Daniel Rioli_FO,15,FO,1
9030,R:5_P:Daniel Rioli,R:5_P:Daniel Rioli_FO,5,FO,1
9031,R:17_P:Daniel Rioli,R:17_P:Daniel Rioli_FO,17,FO,1
9032,R:18_P:Daniel Rioli,R:18_P:Daniel Rioli_FO,18,FO,1
9033,R:10_P:Daniel Rioli,R:10_P:Daniel Rioli_FO,10,FO,1
9034,R:21_P:Daniel Rioli,R:21_P:Daniel Rioli_FO,21,FO,1
9035,R:23_P:Daniel Rioli,R:23_P:Daniel Rioli_FO,23,FO,1
9036,R:2_P:Daniel Rioli,R:2_P:Daniel Rioli_FO,2,FO,1
9037,R:4_P:Daniel Rioli,R:4_P:Daniel Rioli_FO,4,FO,1
9038,R:6_P:Daniel Rioli,R:6_P:Daniel Rioli_FO,6,FO,1
9039,R:12_P:Daniel Rioli,R:12_P:Daniel Rioli_FO,12,FO,1
9040,R:14_P:Daniel Rioli,R:14_P:Daniel Rioli_FO,14,FO,1
9041,R:16_P:Daniel Rioli,R:16_P:Daniel Rioli_FO,16,FO,1
9042,R:20_P:Daniel Rioli,R:20_P:Daniel Rioli_FO,20,FO,1
9043,R:1_P:Jack Riewoldt,R:1_P:Jack Riewoldt_FO,1,FO,1
9044,R:3_P:Jack Riewoldt,R:3_P:Jack Riewoldt_FO,3,FO,1
9045,R:7_P:Jack Riewoldt,R:7_P:Jack Riewoldt_FO,7,FO,1
9046,R:8_P:Jack Riewoldt,R:8_P:Jack Riewoldt_FO,8,FO,1
9047,R:19_P:Jack Riewoldt,R:19_P:Jack Riewoldt_FO,19,FO,1
9048,R:9_P:Jack Riewoldt,R:9_P:Jack Riewoldt_FO,9,FO,1
9049,R:22_P:Jack Riewoldt,R:22_P:Jack Riewoldt_FO,22,FO,1
9050,R:11_P:Jack Riewoldt,R:11_P:Jack Riewoldt_FO,11,FO,1
9051,R:15_P:Jack Riewoldt,R:15_P:Jack Riewoldt_FO,15,FO,1
9052,R:5_P:Jack Riewoldt,R:5_P:Jack Riewoldt_FO,5,FO,1
9053,R:17_P:Jack Riewoldt,R:17_P:Jack Riewoldt_FO,17,FO,1
9054,R:18_P:Jack Riewoldt,R:18_P:Jack Riewoldt_FO,18,FO,1
9055,R:10_P:Jack Riewoldt,R:10_P:Jack Riewoldt_FO,10,FO,1
9056,R:21_P:Jack Riewoldt,R:21_P:Jack Riewoldt_FO,21,FO,1
9057,R:23_P:Jack Riewoldt,R:23_P:Jack Riewoldt_FO,23,FO,1
9058,R:2_P:Jack Riewoldt,R:2_P:Jack Riewoldt_FO,2,FO,1
9059,R:4_P:Jack Riewoldt,R:4_P:Jack Riewoldt_FO,4,FO,1
9060,R:6_P:Jack Riewoldt,R:6_P:Jack Riewoldt_FO,6,FO,1
9061,R:12_P:Jack Riewoldt,R:12_P:Jack Riewoldt_FO,12,FO,1
9062,R:14_P:Jack Riewoldt,R:14_P:Jack Riewoldt_FO,14,FO,1
9063,R:16_P:Jack Riewoldt,R:16_P:Jack Riewoldt_FO,16,FO,1
9064,R:20_P:Jack Riewoldt,R:20_P:Jack Riewoldt_FO,20,FO,1
9065,R:1_P:Jake Aarts,R:1_P:Jake Aarts_FO,1,FO,1
9066,R:3_P:Jake Aarts,R:3_P:Jake Aarts_FO,3,FO,1
9067,R:7_P:Jake Aarts,R:7_P:Jake Aarts_FO,7,FO,1
9068,R:8_P:Jake Aarts,R:8_P:Jake Aarts_FO,8,FO,1
9069,R:19_P:Jake Aarts,R:19_P:Jake Aarts_FO,19,FO,1
9070,R:9_P:Jake Aarts,R:9_P:Jake Aarts_FO,9,FO,1
9071,R:22_P:Jake Aarts,R:22_P:Jake Aarts_FO,22,FO,1
9072,R:11_P:Jake Aarts,R:11_P:Jake Aarts_FO,11,FO,1
9073,R:15_P:Jake Aarts,R:15_P:Jake Aarts_FO,15,FO,1
9074,R:5_P:Jake Aarts,R:5_P:Jake Aarts_FO,5,FO,1
9075,R:17_P:Jake Aarts,R:17_P:Jake Aarts_FO,17,FO,1
9076,R:18_P:Jake Aarts,R:18_P:Jake Aarts_FO,18,FO,1
9077,R:10_P:Jake Aarts,R:10_P:Jake Aarts_FO,10,FO,1
9078,R:21_P:Jake Aarts,R:21_P:Jake Aarts_FO,21,FO,1
9079,R:23_P:Jake Aarts,R:23_P:Jake Aarts_FO,23,FO,1
9080,R:2_P:Jake Aarts,R:2_P:Jake Aarts_FO,2,FO,1
9081,R:4_P:Jake Aarts,R:4_P:Jake Aarts_FO,4,FO,1
9082,R:6_P:Jake Aarts,R:6_P:Jake Aarts_FO,6,FO,1
9083,R:12_P:Jake Aarts,R:12_P:Jake Aarts_FO,12,FO,1
9084,R:14_P:Jake Aarts,R:14_P:Jake Aarts_FO,14,FO,1
9085,R:16_P:Jake Aarts,R:16_P:Jake Aarts_FO,16,FO,1
9086,R:20_P:Jake Aarts,R:20_P:Jake Aarts_FO,20,FO,1
9087,R:1_P:Sydney StackS,R:1_P:Sydney StackS_FO,1,FO,1
9088,R:1_P:Sydney StackS,R:1_P:Sydney StackS_MI,1,MI,1
9089,R:3_P:Sydney StackS,R:3_P:Sydney StackS_FO,3,FO,1
9090,R:3_P:Sydney StackS,R:3_P:Sydney StackS_MI,3,MI,1
9091,R:7_P:Sydney StackS,R:7_P:Sydney StackS_FO,7,FO,1
9092,R:7_P:Sydney StackS,R:7_P:Sydney StackS_MI,7,MI,1
9093,R:8_P:Sydney StackS,R:8_P:Sydney StackS_FO,8,FO,1
9094,R:19_P:Sydney StackS,R:19_P:Sydney StackS_FO,19,FO,1
9095,R:8_P:Sydney StackS,R:8_P:Sydney StackS_MI,8,MI,1
9096,R:19_P:Sydney StackS,R:19_P:Sydney StackS_MI,19,MI,1
9097,R:9_P:Sydney StackS,R:9_P:Sydney StackS_FO,9,FO,1
9098,R:22_P:Sydney StackS,R:22_P:Sydney StackS_FO,22,FO,1
9099,R:9_P:Sydney StackS,R:9_P:Sydney StackS_MI,9,MI,1
9100,R:22_P:Sydney StackS,R:22_P:Sydney StackS_MI,22,MI,1
9101,R:11_P:Sydney StackS,R:11_P:Sydney StackS_FO,11,FO,1
9102,R:11_P:Sydney StackS,R:11_P:Sydney StackS_MI,11,MI,1
9103,R:15_P:Sydney StackS,R:15_P:Sydney StackS_FO,15,FO,1
9104,R:5_P:Sydney StackS,R:5_P:Sydney StackS_FO,5,FO,1
9105,R:15_P:Sydney StackS,R:15_P:Sydney StackS_MI,15,MI,1
9106,R:5_P:Sydney StackS,R:5_P:Sydney StackS_MI,5,MI,1
9107,R:17_P:Sydney StackS,R:17_P:Sydney StackS_FO,17,FO,1
9108,R:17_P:Sydney StackS,R:17_P:Sydney StackS_MI,17,MI,1
9109,R:18_P:Sydney StackS,R:18_P:Sydney StackS_FO,18,FO,1
9110,R:10_P:Sydney StackS,R:10_P:Sydney StackS_FO,10,FO,1
9111,R:18_P:Sydney StackS,R:18_P:Sydney StackS_MI,18,MI,1
9112,R:10_P:Sydney StackS,R:10_P:Sydney StackS_MI,10,MI,1
9113,R:21_P:Sydney StackS,R:21_P:Sydney StackS_FO,21,FO,1
9114,R:21_P:Sydney StackS,R:21_P:Sydney StackS_MI,21,MI,1
9115,R:23_P:Sydney StackS,R:23_P:Sydney StackS_FO,23,FO,1
9116,R:2_P:Sydney StackS,R:2_P:Sydney StackS_FO,2,FO,1
9117,R:23_P:Sydney StackS,R:23_P:Sydney StackS_MI,23,MI,1
9118,R:2_P:Sydney StackS,R:2_P:Sydney StackS_MI,2,MI,1
9119,R:4_P:Sydney StackS,R:4_P:Sydney StackS_FO,4,FO,1
9120,R:4_P:Sydney StackS,R:4_P:Sydney StackS_MI,4,MI,1
9121,R:6_P:Sydney StackS,R:6_P:Sydney StackS_FO,6,FO,1
9122,R:6_P:Sydney StackS,R:6_P:Sydney StackS_MI,6,MI,1
9123,R:12_P:Sydney StackS,R:12_P:Sydney StackS_FO,12,FO,1
9124,R:12_P:Sydney StackS,R:12_P:Sydney StackS_MI,12,MI,1
9125,R:14_P:Sydney StackS,R:14_P:Sydney StackS_FO,14,FO,1
9126,R:14_P:Sydney StackS,R:14_P:Sydney StackS_MI,14,MI,1
9127,R:16_P:Sydney StackS,R:16_P:Sydney StackS_FO,16,FO,1
9128,R:16_P:Sydney StackS,R:16_P:Sydney StackS_MI,16,MI,1
9129,R:20_P:Sydney StackS,R:20_P:Sydney StackS_FO,20,FO,1
9130,R:20_P:Sydney StackS,R:20_P:Sydney StackS_MI,20,MI,1
9131,R:1_P:Dion Prestia,R:1_P:Dion Prestia_MI,1,MI,1
9132,R:3_P:Dion Prestia,R:3_P:Dion Prestia_MI,3,MI,1
9133,R:7_P:Dion Prestia,R:7_P:Dion Prestia_MI,7,MI,1
9134,R:8_P:Dion Prestia,R:8_P:Dion Prestia_MI,8,MI,1
9135,R:19_P:Dion Prestia,R:19_P:Dion Prestia_MI,19,MI,1
9136,R:9_P:Dion Prestia,R:9_P:Dion Prestia_MI,9,MI,1
9137,R:22_P:Dion Prestia,R:22_P:Dion Prestia_MI,22,MI,1
9138,R:11_P:Dion Prestia,R:11_P:Dion Prestia_MI,11,MI,1
9139,R:15_P:Dion Prestia,R:15_P:Dion Prestia_MI,15,MI,1
9140,R:5_P:Dion Prestia,R:5_P:Dion Prestia_MI,5,MI,1
9141,R:17_P:Dion Prestia,R:17_P:Dion Prestia_MI,17,MI,1
9142,R:18_P:Dion Prestia,R:18_P:Dion Prestia_MI,18,MI,1
9143,R:10_P:Dion Prestia,R:10_P:Dion Prestia_MI,10,MI,1
9144,R:21_P:Dion Prestia,R:21_P:Dion Prestia_MI,21,MI,1
9145,R:23_P:Dion Prestia,R:23_P:Dion Prestia_MI,23,MI,1
9146,R:2_P:Dion Prestia,R:2_P:Dion Prestia_MI,2,MI,1
9147,R:4_P:Dion Prestia,R:4_P:Dion Prestia_MI,4,MI,1
9148,R:6_P:Dion Prestia,R:6_P:Dion Prestia_MI,6,MI,1
9149,R:12_P:Dion Prestia,R:12_P:Dion Prestia_MI,12,MI,1
9150,R:14_P:Dion Prestia,R:14_P:Dion Prestia_MI,14,MI,1
9151,R:16_P:Dion Prestia,R:16_P:Dion Prestia_MI,16,MI,1
9152,R:20_P:Dion Prestia,R:20_P:Dion Prestia_MI,20,MI,1
9153,R:1_P:Trent Cotchin,R:1_P:Trent Cotchin_MI,1,MI,1
9154,R:3_P:Trent Cotchin,R:3_P:Trent Cotchin_MI,3,MI,1
9155,R:7_P:Trent Cotchin,R:7_P:Trent Cotchin_MI,7,MI,1
9156,R:8_P:Trent Cotchin,R:8_P:Trent Cotchin_MI,8,MI,1
9157,R:19_P:Trent Cotchin,R:19_P:Trent Cotchin_MI,19,MI,1
9158,R:9_P:Trent Cotchin,R:9_P:Trent Cotchin_MI,9,MI,1
9159,R:22_P:Trent Cotchin,R:22_P:Trent Cotchin_MI,22,MI,1
9160,R:11_P:Trent Cotchin,R:11_P:Trent Cotchin_MI,11,MI,1
9161,R:15_P:Trent Cotchin,R:15_P:Trent Cotchin_MI,15,MI,1
9162,R:5_P:Trent Cotchin,R:5_P:Trent Cotchin_MI,5,MI,1
9163,R:17_P:Trent Cotchin,R:17_P:Trent Cotchin_MI,17,MI,1
9164,R:18_P:Trent Cotchin,R:18_P:Trent Cotchin_MI,18,MI,1
9165,R:10_P:Trent Cotchin,R:10_P:Trent Cotchin_MI,10,MI,1
9166,R:21_P:Trent Cotchin,R:21_P:Trent Cotchin_MI,21,MI,1
9167,R:23_P:Trent Cotchin,R:23_P:Trent Cotchin_MI,23,MI,1
9168,R:2_P:Trent Cotchin,R:2_P:Trent Cotchin_MI,2,MI,1
9169,R:4_P:Trent Cotchin,R:4_P:Trent Cotchin_MI,4,MI,1
9170,R:6_P:Trent Cotchin,R:6_P:Trent Cotchin_MI,6,MI,1
9171,R:12_P:Trent Cotchin,R:12_P:Trent Cotchin_MI,12,MI,1
9172,R:14_P:Trent Cotchin,R:14_P:Trent Cotchin_MI,14,MI,1
9173,R:16_P:Trent Cotchin,R:16_P:Trent Cotchin_MI,16,MI,1
9174,R:20_P:Trent Cotchin,R:20_P:Trent Cotchin_MI,20,MI,1
9175,R:1_P:Jack Graham,R:1_P:Jack Graham_MI,1,MI,1
9176,R:3_P:Jack Graham,R:3_P:Jack Graham_MI,3,MI,1
9177,R:7_P:Jack Graham,R:7_P:Jack Graham_MI,7,MI,1
9178,R:8_P:Jack Graham,R:8_P:Jack Graham_MI,8,MI,1
9179,R:19_P:Jack Graham,R:19_P:Jack Graham_MI,19,MI,1
9180,R:9_P:Jack Graham,R:9_P:Jack Graham_MI,9,MI,1
9181,R:22_P:Jack Graham,R:22_P:Jack Graham_MI,22,MI,1
9182,R:11_P:Jack Graham,R:11_P:Jack Graham_MI,11,MI,1
9183,R:15_P:Jack Graham,R:15_P:Jack Graham_MI,15,MI,1
9184,R:5_P:Jack Graham,R:5_P:Jack Graham_MI,5,MI,1
